region_type,region,state,country,percent_yoy_change,date
states,District of Columbia,,United States,2,2020-02-29
states,District of Columbia,,United States,5,2020-03-01
states,District of Columbia,,United States,0,2020-03-02
states,District of Columbia,,United States,-9,2020-03-03
states,District of Columbia,,United States,7,2020-03-04
states,District of Columbia,,United States,-5,2020-03-05
states,District of Columbia,,United States,-6,2020-03-06
states,District of Columbia,,United States,0,2020-03-07
states,District of Columbia,,United States,0,2020-03-08
states,District of Columbia,,United States,-10,2020-03-09
states,District of Columbia,,United States,-18,2020-03-10
states,District of Columbia,,United States,-22,2020-03-11
states,District of Columbia,,United States,-38,2020-03-12
states,District of Columbia,,United States,-44,2020-03-13
states,District of Columbia,,United States,-44,2020-03-14
states,District of Columbia,,United States,-55,2020-03-15
states,District of Columbia,,United States,-77,2020-03-16
states,District of Columbia,,United States,-100,2020-03-17
states,District of Columbia,,United States,-100,2020-03-18
states,District of Columbia,,United States,-100,2020-03-19
states,District of Columbia,,United States,-100,2020-03-20
states,District of Columbia,,United States,-100,2020-03-21
states,District of Columbia,,United States,-100,2020-03-22
states,District of Columbia,,United States,-100,2020-03-23
states,District of Columbia,,United States,-100,2020-03-24
states,District of Columbia,,United States,-100,2020-03-25
states,District of Columbia,,United States,-100,2020-03-26
states,District of Columbia,,United States,-100,2020-03-27
states,District of Columbia,,United States,-100,2020-03-28
states,District of Columbia,,United States,-100,2020-03-29
states,District of Columbia,,United States,-100,2020-03-30
states,Florida,,United States,0,2020-02-18
states,Florida,,United States,-3,2020-02-19
states,Florida,,United States,-4,2020-02-20
states,Florida,,United States,-5,2020-02-21
states,Florida,,United States,2,2020-02-22
states,Florida,,United States,2,2020-02-23
states,Florida,,United States,2,2020-02-24
states,Florida,,United States,5,2020-02-25
states,Florida,,United States,3,2020-02-26
states,Florida,,United States,4,2020-02-27
states,Florida,,United States,2,2020-02-28
states,Florida,,United States,0,2020-02-29
states,Florida,,United States,-5,2020-03-01
states,Florida,,United States,-10,2020-03-02
states,Florida,,United States,-10,2020-03-03
states,Florida,,United States,-8,2020-03-04
states,Florida,,United States,-7,2020-03-05
states,Florida,,United States,-5,2020-03-06
states,Florida,,United States,-2,2020-03-07
states,Florida,,United States,-5,2020-03-08
states,Florida,,United States,-18,2020-03-09
states,Florida,,United States,-18,2020-03-10
states,Florida,,United States,-18,2020-03-11
states,Florida,,United States,-23,2020-03-12
states,Florida,,United States,-28,2020-03-13
states,Florida,,United States,-31,2020-03-14
states,Florida,,United States,-38,2020-03-15
states,Florida,,United States,-47,2020-03-16
states,Florida,,United States,-76,2020-03-17
states,Florida,,United States,-84,2020-03-18
states,Florida,,United States,-90,2020-03-19
states,Florida,,United States,-97,2020-03-20
states,Florida,,United States,-100,2020-03-21
states,Florida,,United States,-100,2020-03-22
states,Florida,,United States,-100,2020-03-23
states,Florida,,United States,-100,2020-03-24
states,Florida,,United States,-100,2020-03-25
states,Florida,,United States,-100,2020-03-26
states,Florida,,United States,-100,2020-03-27
states,Florida,,United States,-100,2020-03-28
states,Florida,,United States,-100,2020-03-29
states,Florida,,United States,-100,2020-03-30
states,Georgia,,United States,0,2020-02-18
states,Georgia,,United States,4,2020-02-19
states,Georgia,,United States,-6,2020-02-20
states,Georgia,,United States,-5,2020-02-21
states,Georgia,,United States,-2,2020-02-22
states,Georgia,,United States,-9,2020-02-23
states,Georgia,,United States,-9,2020-02-24
states,Georgia,,United States,2,2020-02-25
states,Georgia,,United States,-4,2020-02-26
states,Georgia,,United States,-4,2020-02-27
states,Georgia,,United States,2,2020-02-28
states,Georgia,,United States,-3,2020-02-29
states,Georgia,,United States,8,2020-03-01
states,Georgia,,United States,-12,2020-03-02
states,Georgia,,United States,-21,2020-03-03
states,Georgia,,United States,-17,2020-03-04
states,Georgia,,United States,-12,2020-03-05
states,Georgia,,United States,-3,2020-03-06
states,Georgia,,United States,-2,2020-03-07
states,Georgia,,United States,7,2020-03-08
states,Georgia,,United States,-4,2020-03-09
states,Georgia,,United States,-15,2020-03-10
states,Georgia,,United States,-17,2020-03-11
states,Georgia,,United States,-23,2020-03-12
states,Georgia,,United States,-34,2020-03-13
states,Georgia,,United States,-36,2020-03-14
states,Georgia,,United States,-47,2020-03-15
states,Georgia,,United States,-66,2020-03-16
states,Georgia,,United States,-88,2020-03-17
states,Georgia,,United States,-93,2020-03-18
states,Georgia,,United States,-95,2020-03-19
states,Georgia,,United States,-98,2020-03-20
states,Georgia,,United States,-99,2020-03-21
states,Georgia,,United States,-100,2020-03-22
states,Georgia,,United States,-100,2020-03-23
states,Georgia,,United States,-100,2020-03-24
states,Georgia,,United States,-100,2020-03-25
states,Georgia,,United States,-100,2020-03-26
states,Georgia,,United States,-100,2020-03-27
states,Georgia,,United States,-100,2020-03-28
states,Georgia,,United States,-100,2020-03-29
states,Georgia,,United States,-100,2020-03-30
states,Hawaii,,United States,0,2020-02-18
states,Hawaii,,United States,2,2020-02-19
states,Hawaii,,United States,4,2020-02-20
states,Hawaii,,United States,5,2020-02-21
states,Hawaii,,United States,4,2020-02-22
states,Hawaii,,United States,3,2020-02-23
states,Hawaii,,United States,2,2020-02-24
states,Hawaii,,United States,-1,2020-02-25
states,Hawaii,,United States,9,2020-02-26
states,Hawaii,,United States,6,2020-02-27
states,Hawaii,,United States,4,2020-02-28
states,Hawaii,,United States,-2,2020-02-29
states,Hawaii,,United States,-2,2020-03-01
states,Hawaii,,United States,-2,2020-03-02
states,Hawaii,,United States,-5,2020-03-03
states,Hawaii,,United States,-4,2020-03-04
states,Hawaii,,United States,-5,2020-03-05
states,Hawaii,,United States,-8,2020-03-06
states,Hawaii,,United States,-6,2020-03-07
states,Hawaii,,United States,-9,2020-03-08
states,Hawaii,,United States,-8,2020-03-09
states,Hawaii,,United States,-10,2020-03-10
states,Hawaii,,United States,-11,2020-03-11
states,Hawaii,,United States,-15,2020-03-12
states,Hawaii,,United States,-14,2020-03-13
states,Hawaii,,United States,-19,2020-03-14
states,Hawaii,,United States,-26,2020-03-15
states,Hawaii,,United States,-31,2020-03-16
states,Hawaii,,United States,-47,2020-03-17
states,Hawaii,,United States,-71,2020-03-18
states,Hawaii,,United States,-83,2020-03-19
states,Hawaii,,United States,-97,2020-03-20
states,Hawaii,,United States,-99,2020-03-21
states,Hawaii,,United States,-99,2020-03-22
states,Hawaii,,United States,-100,2020-03-23
states,Hawaii,,United States,-100,2020-03-24
states,Hawaii,,United States,-100,2020-03-25
states,Hawaii,,United States,-100,2020-03-26
states,Hawaii,,United States,-100,2020-03-27
states,Hawaii,,United States,-100,2020-03-28
states,Hawaii,,United States,-100,2020-03-29
states,Hawaii,,United States,-100,2020-03-30
states,Illinois,,United States,-4,2020-02-18
states,Illinois,,United States,4,2020-02-19
states,Illinois,,United States,-2,2020-02-20
states,Illinois,,United States,-3,2020-02-21
states,Illinois,,United States,6,2020-02-22
states,Illinois,,United States,11,2020-02-23
states,Illinois,,United States,-5,2020-02-24
states,Illinois,,United States,-14,2020-02-25
states,Illinois,,United States,-14,2020-02-26
states,Illinois,,United States,-9,2020-02-27
states,Illinois,,United States,-6,2020-02-28
states,Illinois,,United States,0,2020-02-29
states,Illinois,,United States,2,2020-03-01
states,Illinois,,United States,-13,2020-03-02
states,Illinois,,United States,-12,2020-03-03
states,Illinois,,United States,-3,2020-03-04
states,Illinois,,United States,-5,2020-03-05
states,Illinois,,United States,-7,2020-03-06
states,Illinois,,United States,4,2020-03-07
states,Illinois,,United States,4,2020-03-08
states,Illinois,,United States,-21,2020-03-09
states,Illinois,,United States,-18,2020-03-10
states,Illinois,,United States,-22,2020-03-11
states,Illinois,,United States,-26,2020-03-12
states,Illinois,,United States,-35,2020-03-13
states,Illinois,,United States,-47,2020-03-14
states,Illinois,,United States,-51,2020-03-15
states,Illinois,,United States,-61,2020-03-16
states,Illinois,,United States,-100,2020-03-17
states,Illinois,,United States,-100,2020-03-18
states,Illinois,,United States,-100,2020-03-19
states,Illinois,,United States,-100,2020-03-20
states,Illinois,,United States,-100,2020-03-21
states,Illinois,,United States,-100,2020-03-22
states,Illinois,,United States,-100,2020-03-23
states,Illinois,,United States,-100,2020-03-24
states,Illinois,,United States,-100,2020-03-25
states,Illinois,,United States,-100,2020-03-26
states,Illinois,,United States,-100,2020-03-27
states,Illinois,,United States,-100,2020-03-28
states,Illinois,,United States,-100,2020-03-29
states,Illinois,,United States,-100,2020-03-30
states,Indiana,,United States,21,2020-02-18
states,Indiana,,United States,13,2020-02-19
states,Indiana,,United States,-15,2020-02-20
states,Indiana,,United States,-8,2020-02-21
states,Indiana,,United States,3,2020-02-22
states,Indiana,,United States,13,2020-02-23
states,Indiana,,United States,6,2020-02-24
states,Indiana,,United States,3,2020-02-25
states,Indiana,,United States,-5,2020-02-26
states,Indiana,,United States,-8,2020-02-27
states,Indiana,,United States,-1,2020-02-28
states,Indiana,,United States,4,2020-02-29
states,Indiana,,United States,18,2020-03-01
states,Indiana,,United States,1,2020-03-02
states,Indiana,,United States,-3,2020-03-03
states,Indiana,,United States,3,2020-03-04
states,Indiana,,United States,5,2020-03-05
states,Indiana,,United States,1,2020-03-06
states,Indiana,,United States,4,2020-03-07
states,Indiana,,United States,4,2020-03-08
states,Indiana,,United States,-17,2020-03-09
states,Indiana,,United States,-11,2020-03-10
states,Indiana,,United States,-16,2020-03-11
states,Indiana,,United States,-29,2020-03-12
states,Indiana,,United States,-34,2020-03-13
states,Indiana,,United States,-48,2020-03-14
states,Indiana,,United States,-51,2020-03-15
states,Indiana,,United States,-67,2020-03-16
states,Indiana,,United States,-96,2020-03-17
states,Indiana,,United States,-97,2020-03-18
states,Indiana,,United States,-100,2020-03-19
states,Indiana,,United States,-100,2020-03-20
states,Indiana,,United States,-100,2020-03-21
states,Indiana,,United States,-100,2020-03-22
states,Indiana,,United States,-100,2020-03-23
states,Indiana,,United States,-100,2020-03-24
states,Indiana,,United States,-100,2020-03-25
states,Indiana,,United States,-100,2020-03-26
states,Indiana,,United States,-100,2020-03-27
states,Indiana,,United States,-100,2020-03-28
states,Indiana,,United States,-100,2020-03-29
states,Indiana,,United States,-100,2020-03-30
states,Jalisco,,Mexico,8,2020-02-18
states,Jalisco,,Mexico,9,2020-02-19
states,Jalisco,,Mexico,0,2020-02-20
states,Jalisco,,Mexico,5,2020-02-21
states,Jalisco,,Mexico,-6,2020-02-22
states,Jalisco,,Mexico,2,2020-02-23
states,Jalisco,,Mexico,-9,2020-02-24
states,Jalisco,,Mexico,-4,2020-02-25
states,Jalisco,,Mexico,-13,2020-02-26
states,Jalisco,,Mexico,-16,2020-02-27
states,Jalisco,,Mexico,-15,2020-02-28
states,Jalisco,,Mexico,-12,2020-02-29
states,Jalisco,,Mexico,-6,2020-03-01
states,Jalisco,,Mexico,-18,2020-03-02
states,Jalisco,,Mexico,-15,2020-03-03
states,Jalisco,,Mexico,-23,2020-03-04
states,Jalisco,,Mexico,-13,2020-03-05
states,Jalisco,,Mexico,-12,2020-03-06
states,Jalisco,,Mexico,-2,2020-03-07
states,Jalisco,,Mexico,-4,2020-03-08
states,Jalisco,,Mexico,-23,2020-03-09
states,Jalisco,,Mexico,-19,2020-03-10
states,Jalisco,,Mexico,-2,2020-03-11
states,Jalisco,,Mexico,-6,2020-03-12
states,Jalisco,,Mexico,-17,2020-03-13
states,Jalisco,,Mexico,-20,2020-03-14
states,Jalisco,,Mexico,-38,2020-03-15
states,Jalisco,,Mexico,-57,2020-03-16
states,Jalisco,,Mexico,-73,2020-03-17
states,Jalisco,,Mexico,-81,2020-03-18
states,Jalisco,,Mexico,-71,2020-03-19
states,Jalisco,,Mexico,-84,2020-03-20
states,Jalisco,,Mexico,-92,2020-03-21
states,Jalisco,,Mexico,-95,2020-03-22
states,Jalisco,,Mexico,-95,2020-03-23
states,Jalisco,,Mexico,-96,2020-03-24
states,Jalisco,,Mexico,-98,2020-03-25
states,Jalisco,,Mexico,-98,2020-03-26
states,Jalisco,,Mexico,-96,2020-03-27
states,Jalisco,,Mexico,-95,2020-03-28
states,Jalisco,,Mexico,-99,2020-03-29
states,Jalisco,,Mexico,-98,2020-03-30
states,Kansas,,United States,39,2020-02-18
states,Kansas,,United States,2,2020-02-19
states,Kansas,,United States,-14,2020-02-20
states,Kansas,,United States,-11,2020-02-21
states,Kansas,,United States,-4,2020-02-22
states,Kansas,,United States,-6,2020-02-23
states,Kansas,,United States,-12,2020-02-24
states,Kansas,,United States,-3,2020-02-25
states,Kansas,,United States,5,2020-02-26
states,Kansas,,United States,-20,2020-02-27
states,Kansas,,United States,-14,2020-02-28
states,Kansas,,United States,2,2020-02-29
states,Kansas,,United States,69,2020-03-01
states,Kansas,,United States,-13,2020-03-02
states,Kansas,,United States,-14,2020-03-03
states,Kansas,,United States,-8,2020-03-04
states,Kansas,,United States,-10,2020-03-05
states,Kansas,,United States,-10,2020-03-06
states,Kansas,,United States,-8,2020-03-07
states,Kansas,,United States,-9,2020-03-08
states,Kansas,,United States,-21,2020-03-09
states,Kansas,,United States,-6,2020-03-10
states,Kansas,,United States,-9,2020-03-11
states,Kansas,,United States,-1,2020-03-12
states,Kansas,,United States,-35,2020-03-13
states,Kansas,,United States,-39,2020-03-14
states,Kansas,,United States,-55,2020-03-15
states,Kansas,,United States,-67,2020-03-16
states,Kansas,,United States,-79,2020-03-17
states,Kansas,,United States,-94,2020-03-18
states,Kansas,,United States,-99,2020-03-19
states,Kansas,,United States,-99,2020-03-20
states,Kansas,,United States,-99,2020-03-21
states,Kansas,,United States,-100,2020-03-22
states,Kansas,,United States,-99,2020-03-23
states,Kansas,,United States,-100,2020-03-24
states,Kansas,,United States,-100,2020-03-25
states,Kansas,,United States,-100,2020-03-26
states,Kansas,,United States,-100,2020-03-27
states,Kansas,,United States,-100,2020-03-28
states,Kansas,,United States,-100,2020-03-29
states,Kansas,,United States,-100,2020-03-30
states,Kentucky,,United States,11,2020-02-18
states,Kentucky,,United States,14,2020-02-19
states,Kentucky,,United States,2,2020-02-20
states,Kentucky,,United States,6,2020-02-21
states,Kentucky,,United States,11,2020-02-22
states,Kentucky,,United States,-2,2020-02-23
states,Kentucky,,United States,2,2020-02-24
states,Kentucky,,United States,-7,2020-02-25
states,Kentucky,,United States,-14,2020-02-26
states,Kentucky,,United States,-8,2020-02-27
states,Kentucky,,United States,0,2020-02-28
states,Kentucky,,United States,17,2020-02-29
states,Kentucky,,United States,19,2020-03-01
states,Kentucky,,United States,-5,2020-03-02
states,Kentucky,,United States,0,2020-03-03
states,Kentucky,,United States,-6,2020-03-04
states,Kentucky,,United States,4,2020-03-05
states,Kentucky,,United States,-3,2020-03-06
states,Kentucky,,United States,1,2020-03-07
states,Kentucky,,United States,3,2020-03-08
states,Kentucky,,United States,-17,2020-03-09
states,Kentucky,,United States,-21,2020-03-10
states,Kentucky,,United States,-20,2020-03-11
states,Kentucky,,United States,-26,2020-03-12
states,Kentucky,,United States,-30,2020-03-13
states,Kentucky,,United States,-46,2020-03-14
states,Kentucky,,United States,-55,2020-03-15
states,Kentucky,,United States,-74,2020-03-16
states,Kentucky,,United States,-100,2020-03-17
states,Kentucky,,United States,-100,2020-03-18
states,Kentucky,,United States,-100,2020-03-19
states,Kentucky,,United States,-100,2020-03-20
states,Kentucky,,United States,-99,2020-03-21
states,Kentucky,,United States,-98,2020-03-22
states,Kentucky,,United States,-98,2020-03-23
states,Kentucky,,United States,-98,2020-03-24
states,Kentucky,,United States,-98,2020-03-25
states,Kentucky,,United States,-98,2020-03-26
states,Kentucky,,United States,-99,2020-03-27
states,Kentucky,,United States,-98,2020-03-28
states,Kentucky,,United States,-100,2020-03-29
states,Kentucky,,United States,-99,2020-03-30
states,Louisiana,,United States,-6,2020-02-18
states,Louisiana,,United States,2,2020-02-19
states,Louisiana,,United States,9,2020-02-20
states,Louisiana,,United States,10,2020-02-21
states,Louisiana,,United States,2,2020-02-22
states,Louisiana,,United States,11,2020-02-23
states,Louisiana,,United States,80,2020-02-24
states,Louisiana,,United States,78,2020-02-25
